0.01370	0.00000	0.00000	0.00000	0.02740	0.00000	0.00000	0.04110	0.00000	0.01370	0.01370	0.04110	0.01370	0.00000	0.00000	0.00000	0.00000	0.00000	0.01370	0.01370	0.00000	0.01370	0.00000	0.00000	0.10959
0.01333	0.01333	0.00000	0.00000	0.00000	0.02667	0.00000	0.00000	0.04000	0.00000	0.01333	0.01333	0.04000	0.01333	0.00000	0.00000	0.00000	0.00000	0.00000	0.01333	0.01333	0.00000	0.01333	0.00000	0.09333
0.04938	0.01235	0.01235	0.00000	0.00000	0.00000	0.02469	0.00000	0.00000	0.03704	0.00000	0.01235	0.01235	0.03704	0.01235	0.00000	0.00000	0.00000	0.00000	0.00000	0.01235	0.01235	0.00000	0.01235	0.08642
0.01205	0.04819	0.01205	0.01205	0.00000	0.00000	0.00000	0.02410	0.00000	0.00000	0.03614	0.00000	0.01205	0.01205	0.03614	0.01205	0.00000	0.00000	0.00000	0.00000	0.00000	0.01205	0.01205	0.00000	0.09639
0.00000	0.01205	0.04819	0.01205	0.01205	0.00000	0.00000	0.00000	0.02410	0.00000	0.00000	0.03614	0.00000	0.01205	0.01205	0.03614	0.01205	0.00000	0.00000	0.00000	0.00000	0.00000	0.01205	0.01205	0.09639
0.02353	0.00000	0.01176	0.04706	0.01176	0.01176	0.00000	0.00000	0.00000	0.02353	0.00000	0.00000	0.03529	0.00000	0.01176	0.01176	0.03529	0.01176	0.00000	0.00000	0.00000	0.00000	0.00000	0.01176	0.10588
0.02326	0.02326	0.00000	0.01163	0.04651	0.01163	0.01163	0.00000	0.00000	0.00000	0.02326	0.00000	0.00000	0.03488	0.00000	0.01163	0.01163	0.02326	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.11628
0.04396	0.02198	0.02198	0.00000	0.01099	0.04396	0.01099	0.01099	0.00000	0.00000	0.00000	0.02198	0.00000	0.00000	0.03297	0.00000	0.01099	0.01099	0.02198	0.00000	0.00000	0.00000	0.00000	0.00000	0.10989
0.01111	0.04444	0.02222	0.02222	0.00000	0.00000	0.04444	0.01111	0.01111	0.00000	0.00000	0.00000	0.02222	0.00000	0.00000	0.03333	0.00000	0.01111	0.01111	0.02222	0.00000	0.00000	0.00000	0.00000	0.10000
0.04167	0.01042	0.04167	0.02083	0.02083	0.00000	0.00000	0.04167	0.01042	0.01042	0.00000	0.00000	0.00000	0.02083	0.00000	0.00000	0.03125	0.00000	0.01042	0.01042	0.02083	0.00000	0.00000	0.00000	0.09375
0.00000	0.03125	0.01042	0.04167	0.02083	0.02083	0.00000	0.00000	0.04167	0.01042	0.01042	0.00000	0.00000	0.00000	0.02083	0.00000	0.00000	0.03125	0.00000	0.01042	0.01042	0.02083	0.00000	0.00000	0.09375
0.02041	0.00000	0.03061	0.01020	0.04082	0.02041	0.02041	0.00000	0.00000	0.04082	0.01020	0.01020	0.00000	0.00000	0.00000	0.02041	0.00000	0.00000	0.03061	0.00000	0.01020	0.01020	0.01020	0.00000	0.08163
0.04124	0.02062	0.00000	0.03093	0.01031	0.04124	0.02062	0.02062	0.00000	0.00000	0.04124	0.00000	0.00000	0.00000	0.00000	0.00000	0.02062	0.00000	0.00000	0.03093	0.00000	0.01031	0.01031	0.01031	0.06186
0.00000	0.04348	0.02174	0.00000	0.03261	0.01087	0.04348	0.02174	0.02174	0.00000	0.00000	0.04348	0.00000	0.00000	0.00000	0.00000	0.00000	0.02174	0.00000	0.00000	0.03261	0.00000	0.01087	0.01087	0.06522
0.01124	0.00000	0.03371	0.02247	0.00000	0.03371	0.01124	0.04494	0.01124	0.02247	0.00000	0.00000	0.04494	0.00000	0.00000	0.00000	0.00000	0.00000	0.02247	0.00000	0.00000	0.03371	0.00000	0.01124	0.05618
0.02353	0.01176	0.00000	0.02353	0.02353	0.00000	0.03529	0.01176	0.04706	0.01176	0.02353	0.00000	0.00000	0.04706	0.00000	0.00000	0.00000	0.00000	0.00000	0.02353	0.00000	0.00000	0.03529	0.00000	0.03529
0.00000	0.02439	0.01220	0.00000	0.02439	0.02439	0.00000	0.03659	0.01220	0.04878	0.01220	0.02439	0.00000	0.00000	0.04878	0.00000	0.00000	0.00000	0.00000	0.00000	0.02439	0.00000	0.00000	0.03659	0.03659
0.03704	0.00000	0.02469	0.01235	0.00000	0.02469	0.02469	0.00000	0.03704	0.01235	0.04938	0.01235	0.02469	0.00000	0.00000	0.04938	0.00000	0.00000	0.00000	0.00000	0.00000	0.01235	0.00000	0.00000	0.03704
0.02410	0.03614	0.00000	0.02410	0.01205	0.00000	0.02410	0.02410	0.00000	0.03614	0.01205	0.04819	0.01205	0.02410	0.00000	0.00000	0.04819	0.00000	0.00000	0.00000	0.00000	0.00000	0.01205	0.00000	0.03614
0.04706	0.02353	0.03529	0.00000	0.02353	0.01176	0.00000	0.02353	0.02353	0.00000	0.03529	0.01176	0.04706	0.01176	0.02353	0.00000	0.00000	0.04706	0.00000	0.00000	0.00000	0.00000	0.00000	0.00000	0.03529
0.02299	0.04598	0.02299	0.03448	0.00000	0.02299	0.01149	0.00000	0.02299	0.02299	0.00000	0.03448	0.01149	0.04598	0.01149	0.02299	0.00000	0.00000	0.04598	0.00000	0.00000	0.00000	0.00000	0.00000	0.03448
0.02222	0.02222	0.04444	0.02222	0.03333	0.00000	0.02222	0.01111	0.00000	0.02222	0.02222	0.00000	0.03333	0.01111	0.04444	0.01111	0.02222	0.00000	0.00000	0.04444	0.00000	0.00000	0.00000	0.00000	0.03333
0.01124	0.02247	0.02247	0.04494	0.02247	0.03371	0.00000	0.01124	0.01124	0.00000	0.02247	0.02247	0.00000	0.03371	0.01124	0.04494	0.01124	0.02247	0.00000	0.00000	0.04494	0.00000	0.00000	0.00000	0.03371
0.02299	0.01149	0.02299	0.01149	0.04598	0.02299	0.03448	0.00000	0.00000	0.01149	0.00000	0.02299	0.02299	0.00000	0.03448	0.01149	0.04598	0.01149	0.02299	0.00000	0.00000	0.03448	0.00000	0.00000	0.03448
0.00000	0.02273	0.01136	0.02273	0.01136	0.04545	0.01136	0.03409	0.00000	0.00000	0.01136	0.00000	0.02273	0.02273	0.00000	0.03409	0.01136	0.04545	0.01136	0.02273	0.00000	0.00000	0.03409	0.00000	0.03409
0.02299	0.00000	0.02299	0.01149	0.02299	0.01149	0.04598	0.01149	0.03448	0.00000	0.00000	0.01149	0.00000	0.02299	0.02299	0.00000	0.03448	0.01149	0.04598	0.01149	0.02299	0.00000	0.00000	0.03448	0.02299
0.02222	0.02222	0.00000	0.02222	0.01111	0.02222	0.01111	0.04444	0.01111	0.03333	0.00000	0.00000	0.01111	0.00000	0.02222	0.02222	0.00000	0.03333	0.01111	0.04444	0.01111	0.02222	0.00000	0.00000	0.04444
0.01149	0.02299	0.02299	0.00000	0.02299	0.01149	0.02299	0.01149	0.04598	0.01149	0.03448	0.00000	0.00000	0.01149	0.00000	0.01149	0.02299	0.00000	0.03448	0.01149	0.04598	0.01149	0.02299	0.00000	0.02299
0.01124	0.01124	0.02247	0.02247	0.00000	0.02247	0.01124	0.02247	0.01124	0.04494	0.01124	0.03371	0.00000	0.00000	0.01124	0.00000	0.01124	0.02247	0.00000	0.03371	0.01124	0.04494	0.01124	0.02247	0.02247
0.01190	0.01190	0.01190	0.02381	0.02381	0.00000	0.02381	0.01190	0.02381	0.01190	0.04762	0.01190	0.03571	0.00000	0.00000	0.01190	0.00000	0.01190	0.01190	0.00000	0.03571	0.01190	0.04762	0.01190	0.03571
0.00000	0.00000	0.01235	0.01235	0.02469	0.02469	0.00000	0.02469	0.01235	0.02469	0.01235	0.04938	0.01235	0.03704	0.00000	0.00000	0.01235	0.00000	0.01235	0.01235	0.00000	0.03704	0.01235	0.04938	0.03704
0.03750	0.00000	0.00000	0.01250	0.01250	0.02500	0.02500	0.00000	0.02500	0.01250	0.02500	0.01250	0.05000	0.01250	0.02500	0.00000	0.00000	0.01250	0.00000	0.01250	0.01250	0.00000	0.03750	0.01250	0.08750
