#From Winship
#Starts at age 0
0	0
0	0
0	0
0.2	0.321
0.4	0.57
0.6	0.83
0.8	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
1	1
