day HS  SSL CSL KW				
148	0.068	0.064	0.061	0.95
149	0.068	0.064	0.061	0.95
150	0.068	0.064	0.061	0.95
151	0.068	0.064	0.061	0.95
152	0.068	0.064	0.061	0.95
153	0.068	0.064	0.061	0.95
154	0.068	0.064	0.061	0.95
155	0.068	0.064	0.061	0.95
156	0.068	0.064	0.061	0.95
157	0.068	0.064	0.061	0.95
158	0.068	0.064	0.061	0.95
159	0.068	0.064	0.061	0.95
160	0.068	0.064	0.061	0.95
161	0.068	0.064	0.061	0.95
162	0.068	0.064	0.061	0.95
163	0.068	0.064	0.061	0.95
164	0.068	0.064	0.061	0.95
165	0.068	0.064	0.061	0.95
166	0.068	0.064	0.061	0.95
167	0.068	0.064	0.061	0.95
168	0.068	0.064	0.061	0.95
169	0.068	0.064	0.061	0.95
170	0.068	0.064	0.061	0.95
171	0.068	0.064	0.061	0.95
172	0.068	0.064	0.061	0.95
173	0.068	0.064	0.061	0.95
174	0.068	0.064	0.061	0.95
175	0.068	0.064	0.061	0.95
176	0.068	0.064	0.061	0.95
177	0.068	0.064	0.061	0.95
178	0.068	0.064	0.061	0.95
179	0.068	0.064	0.061	0.95
180	0.068	0.064	0.061	0.95
181	0.068	0.064	0.061	0.95
182	0.068	0.064	0.061	0.95
183	0.068	0.064	0.061	0.95
184	0.068	0.064	0.061	0.95
185	0.068	0.064	0.061	0.95
186	0.068	0.064	0.061	0.95
187	0.068	0.064	0.061	0.95
188	0.068	0.064	0.061	0.95
189	0.068	0.064	0.061	0.95
190	0.068	0.064	0.061	0.95
191	0.068	0.064	0.061	0.95
192	0.068	0.064	0.061	0.95
193	0.068	0.064	0.061	0.95
194	0.068	0.064	0.061	0.95
195	0.068	0.064	0.061	0.95
196	0.068	0.064	0.061	0.95
197	0.068	0.064	0.061	0.95
198	0.068	0.064	0.061	0.95
199	0.068	0.064	0.061	0.95
200	0.068	0.064	0.061	0.95
201	0.068	0.064	0.061	0.95
202	0.068	0.064	0.061	0.95
203	0.068	0.064	0.061	0.95
204	0.068	0.064	0.061	0.95
205	0.068	0.064	0.061	0.95
206	0.068	0.064	0.061	0.95
207	0.068	0.064	0.061	0.95
208	0.068	0.064	0.061	0.95
209	0.068	0.064	0.061	0.95
210	0.068	0.064	0.061	0.95
211	0.068	0.064	0.061	0.95
212	0.068	0.064	0.061	0.95
213	0.068	0.064	0.061	0.95
214	0.068	0.064	0.061	0.95
215	0.068	0.064	0.061	0.95
216	0.068	0.064	0.061	0.95
217	0.068	0.064	0.061	0.95
218	0.068	0.064	0.061	0.95
219	0.068	0.064	0.061	0.95
220	0.068	0.064	0.061	0.95
221	0.068	0.064	0.061	0.95
222	0.068	0.064	0.061	0.95
223	0.068	0.064	0.061	0.95
224	0.068	0.064	0.061	0.95
225	0.068	0.064	0.061	0.95
226	0.068	0.064	0.061	0.95
227	0.068	0.064	0.061	0.95
228	0.068	0.064	0.061	0.95
229	0.068	0.064	0.061	0.95
230	0.068	0.064	0.061	0.95
231	0.068	0.064	0.061	0.95
232	0.068	0.064	0.061	0.95
233	0.068	0.064	0.061	0.95
234	0.068	0.064	0.061	0.95
235	0.068	0.064	0.061	0.95
236	0.068	0.064	0.061	0.95
237	0.068	0.064	0.061	0.95
238	0.068	0.064	0.061	0.95
239	0.068	0.064	0.061	0.95
240	0.068	0.064	0.061	0.95
241	0.068	0.064	0.061	0.95
242	0.068	0.064	0.061	0.95
243	0.068	0.064	0.061	0.95
244	0.068	0.064	0.061	0.95
245	0.068	0.064	0.061	0.95
246	0.068	0.064	0.061	0.95
247	0.068	0.064	0.061	0.95
248	0.068	0.064	0.061	0.95
249	0.068	0.064	0.061	0.95
250	0.068	0.064	0.061	0.95
251	0.068	0.064	0.061	0.95
252	0.068	0.064	0.061	0.95
253	0.068	0.064	0.061	0.95
254	0.068	0.064	0.061	0.95
255	0.068	0.064	0.061	0.95
256	0.068	0.064	0.061	0.95
257	0.068	0.064	0.061	0.95
258	0.068	0.064	0.061	0.95
259	0.068	0.064	0.061	0.95
260	0.068	0.064	0.061	0.95
261	0.068	0.064	0.061	0.95
262	0.068	0.064	0.061	0.95
263	0.068	0.064	0.061	0.95
264	0.068	0.064	0.061	0.95
265	0.068	0.064	0.061	0.95
266	0.068	0.064	0.061	0.95
267	0.068	0.064	0.061	0.95
268	0.068	0.064	0.061	0.95
269	0.068	0.064	0.061	0.95
270	0.068	0.064	0.061	0.95
271	0.068	0.064	0.061	0.95
272	0.068	0.064	0.061	0.95
273	0.068	0.064	0.061	0.95
274	0.068	0.064	0.061	0.95
275	0.068	0.064	0.061	0.51
276	0.068	0.064	0.061	0.51
277	0.068	0.064	0.061	0.51
278	0.068	0.064	0.061	0.51
279	0.068	0.064	0.061	0.51
280	0.068	0.064	0.061	0.51
281	0.068	0.064	0.061	0.51
282	0.068	0.064	0.061	0.51
283	0.068	0.064	0.061	0.51
284	0.068	0.064	0.061	0.51
285	0.068	0.064	0.061	0.51
286	0.068	0.064	0.061	0.51
287	0.068	0.064	0.061	0.51
288	0.068	0.064	0.061	0.51
289	0.068	0.064	0.061	0.51
290	0.068	0.064	0.061	0.51
291	0.068	0.064	0.061	0.51
292	0.068	0.064	0.061	0.51
293	0.068	0.064	0.061	0.51
294	0.068	0.064	0.061	0.51
295	0.068	0.064	0.061	0.51
296	0.068	0.064	0.061	0.51
297	0.068	0.064	0.061	0.51
298	0.068	0.064	0.061	0.51
299	0.068	0.064	0.061	0.51
300	0.068	0.064	0.061	0.51
301	0.068	0.064	0.061	0.51
302	0.068	0.064	0.061	0.51
303	0.068	0.064	0.061	0.51
304	0.068	0.064	0.061	0.51
305	0.068	0.064	0.061	0.51
306	0.068	0.064	0.061	0.51
307	0.068	0.064	0.061	0.51
308	0.068	0.064	0.061	0.51
309	0.068	0.064	0.061	0.51
310	0.068	0.064	0.061	0.51
311	0.068	0.064	0.061	0.51
312	0.068	0.064	0.061	0.51
313	0.068	0.064	0.061	0.51
314	0.068	0.064	0.061	0.51
315	0.068	0.064	0.061	0.51
316	0.068	0.064	0.061	0.51
317	0.068	0.064	0.061	0.51
318	0.068	0.064	0.061	0.51
319	0.068	0.064	0.061	0.51
320	0.068	0.064	0.061	0.51
321	0.068	0.064	0.061	0.51
322	0.068	0.064	0.061	0.51
323	0.068	0.064	0.061	0.51
324	0.068	0.064	0.061	0.51
325	0.068	0.064	0.061	0.51
326	0.068	0.064	0.061	0.51
327	0.068	0.064	0.061	0.51
328	0.068	0.064	0.061	0.51
329	0.068	0.064	0.061	0.51
330	0.068	0.064	0.061	0.51
331	0.068	0.064	0.061	0.51
332	0.068	0.064	0.061	0.51
333	0.068	0.064	0.061	0.51
334	0.068	0.064	0.061	0.51
335	0.068	0.064	0.061	0.51
336	0.068	0.064	0.061	0.51
337	0.068	0.064	0.061	0.51
338	0.068	0.064	0.061	0.51
339	0.068	0.064	0.061	0.51
340	0.068	0.064	0.061	0.51
341	0.068	0.064	0.061	0.51
342	0.068	0.064	0.061	0.51
343	0.068	0.064	0.061	0.51
344	0.068	0.064	0.061	0.51
345	0.068	0.064	0.061	0.51
346	0.068	0.064	0.061	0.51
347	0.068	0.064	0.061	0.51
348	0.068	0.064	0.061	0.51
349	0.068	0.064	0.061	0.51
350	0.068	0.064	0.061	0.51
351	0.068	0.064	0.061	0.51
352	0.068	0.064	0.061	0.51
353	0.068	0.064	0.061	0.51
354	0.068	0.064	0.061	0.51
355	0.068	0.064	0.061	0.51
356	0.068	0.064	0.061	0.51
357	0.068	0.064	0.061	0.51
358	0.068	0.064	0.061	0.51
359	0.068	0.064	0.061	0.51
360	0.068	0.064	0.061	0.51
361	0.068	0.064	0.061	0.51
362	0.068	0.064	0.061	0.51
363	0.068	0.064	0.061	0.51
364	0.068	0.064	0.061	0.51
365	0.068	0.064	0.061	0.51
