day HS  SSL CSL KW
155	0.21	0.01	0.02	0.95
156	0.21	0.01	0.02	0.95
157	0.21	0.01	0.02	0.95
158	0.21	0.01	0.02	0.95
159	0.21	0.01	0.02	0.95
160	0.21	0.01	0.02	0.95
161	0.21	0.01	0.02	0.95
162	0.21	0.01	0.02	0.95
163	0.21	0.01	0.02	0.95
164	0.21	0.01	0.02	0.95
165	0.21	0.01	0.02	0.95
166	0.21	0.01	0.02	0.95
167	0.21	0.01	0.02	0.95
168	0.21	0.01	0.02	0.95
169	0.21	0.01	0.02	0.95
170	0.21	0.01	0.02	0.95
171	0.21	0.01	0.02	0.95
172	0.21	0.01	0.02	0.95
173	0.21	0.01	0.02	0.95
174	0.21	0.01	0.02	0.95
175	0.21	0.01	0.02	0.95
176	0.21	0.01	0.02	0.95
177	0.21	0.01	0.02	0.95
178	0.21	0.01	0.02	0.95
179	0.21	0.01	0.02	0.95
180	0.21	0.01	0.02	0.95
181	0.21	0.01	0.02	0.95
182	0.21	0.01	0.02	0.95
183	0.21	0.01	0.02	0.95
184	0.21	0.01	0.02	0.95
185	0.21	0.01	0.02	0.95
186	0.21	0.01	0.02	0.95
187	0.21	0.01	0.02	0.95
188	0.21	0.01	0.02	0.95
189	0.21	0.01	0.02	0.95
190	0.21	0.01	0.02	0.95
191	0.21	0.01	0.02	0.95
192	0.21	0.01	0.02	0.95
193	0.21	0.01	0.02	0.95
194	0.21	0.01	0.02	0.95
195	0.21	0.01	0.02	0.95
196	0.21	0.01	0.02	0.95
197	0.21	0.01	0.02	0.95
198	0.21	0.01	0.02	0.95
199	0.21	0.01	0.02	0.95
200	0.21	0.01	0.02	0.95
201	0.21	0.01	0.02	0.95
202	0.21	0.01	0.02	0.95
203	0.21	0.01	0.02	0.95
204	0.21	0.01	0.02	0.95
205	0.21	0.01	0.02	0.95
206	0.21	0.01	0.02	0.95
207	0.21	0.01	0.02	0.95
208	0.21	0.01	0.02	0.95
209	0.21	0.01	0.02	0.95
210	0.21	0.01	0.02	0.95
211	0.21	0.01	0.02	0.95
212	0.21	0.01	0.02	0.95
213	0.21	0.01	0.02	0.95
214	0.21	0.01	0.02	0.95
215	0.21	0.01	0.02	0.95
216	0.21	0.01	0.02	0.95
217	0.21	0.01	0.02	0.95
218	0.21	0.01	0.02	0.95
219	0.21	0.01	0.02	0.95
220	0.21	0.01	0.02	0.95
221	0.21	0.01	0.02	0.95
222	0.21	0.01	0.02	0.95
223	0.21	0.01	0.02	0.95
224	0.21	0.01	0.02	0.95
225	0.21	0.01	0.02	0.95
226	0.21	0.01	0.02	0.95
227	0.21	0.01	0.02	0.95
228	0.21	0.01	0.02	0.95
229	0.21	0.01	0.02	0.95
230	0.21	0.01	0.02	0.95
231	0.21	0.01	0.02	0.95
232	0.21	0.01	0.02	0.95
233	0.21	0.01	0.02	0.95
234	0.21	0.01	0.02	0.95
235	0.21	0.01	0.02	0.95
236	0.21	0.01	0.02	0.95
237	0.21	0.01	0.02	0.95
238	0.21	0.01	0.02	0.95
239	0.21	0.01	0.02	0.95
240	0.21	0.01	0.02	0.95
241	0.21	0.01	0.02	0.95
242	0.21	0.01	0.02	0.95
243	0.21	0.01	0.02	0.95
244	0.21	0.01	0.02	0.95
245	0.21	0.01	0.02	0.95
246	0.21	0.01	0.02	0.95
247	0.21	0.01	0.02	0.95
248	0.21	0.01	0.02	0.95
249	0.21	0.01	0.02	0.95
250	0.21	0.01	0.02	0.95
251	0.21	0.01	0.02	0.95
252	0.21	0.01	0.02	0.95
253	0.21	0.01	0.02	0.95
254	0.21	0.01	0.02	0.95
255	0.21	0.01	0.02	0.95
256	0.21	0.01	0.02	0.95
257	0.21	0.01	0.02	0.95
258	0.21	0.01	0.02	0.95
259	0.21	0.01	0.02	0.95
260	0.21	0.01	0.02	0.95
261	0.21	0.01	0.02	0.95
262	0.21	0.01	0.02	0.95
263	0.21	0.01	0.02	0.95
264	0.21	0.01	0.02	0.95
265	0.21	0.01	0.02	0.95
266	0.21	0.01	0.02	0.95
267	0.21	0.01	0.02	0.95
268	0.21	0.01	0.02	0.95
269	0.21	0.01	0.02	0.95
270	0.21	0.01	0.02	0.95
271	0.21	0.01	0.02	0.95
272	0.21	0.01	0.02	0.95
273	0.21	0.01	0.02	0.95
274	0.21	0.01	0.02	0.95
275	0.21	0.01	0.02	0.64
276	0.21	0.01	0.02	0.64
277	0.21	0.01	0.02	0.64
278	0.21	0.01	0.02	0.64
279	0.21	0.01	0.02	0.64
280	0.21	0.01	0.02	0.64
281	0.21	0.01	0.02	0.64
282	0.21	0.01	0.02	0.64
283	0.21	0.01	0.02	0.64
284	0.21	0.01	0.02	0.64
285	0.21	0.01	0.02	0.64
286	0.21	0.01	0.02	0.64
287	0.21	0.01	0.02	0.64
288	0.21	0.01	0.02	0.64
289	0.21	0.01	0.02	0.64
290	0.21	0.01	0.02	0.64
291	0.21	0.01	0.02	0.64
292	0.21	0.01	0.02	0.64
293	0.21	0.01	0.02	0.64
294	0.21	0.01	0.02	0.64
295	0.21	0.01	0.02	0.64
296	0.21	0.01	0.02	0.64
297	0.21	0.01	0.02	0.64
298	0.21	0.01	0.02	0.64
299	0.21	0.01	0.02	0.64
300	0.21	0.01	0.02	0.64
301	0.21	0.01	0.02	0.64
302	0.21	0.01	0.02	0.64
303	0.21	0.01	0.02	0.64
304	0.21	0.01	0.02	0.64
305	0.21	0.01	0.02	0.64
306	0.21	0.01	0.02	0.64
307	0.21	0.01	0.02	0.64
308	0.21	0.01	0.02	0.64
309	0.21	0.01	0.02	0.64
310	0.21	0.01	0.02	0.64
311	0.21	0.01	0.02	0.64
312	0.21	0.01	0.02	0.64
313	0.21	0.01	0.02	0.64
314	0.21	0.01	0.02	0.64
315	0.21	0.01	0.02	0.64
316	0.21	0.01	0.02	0.64
317	0.21	0.01	0.02	0.64
318	0.21	0.01	0.02	0.64
319	0.21	0.01	0.02	0.64
320	0.21	0.01	0.02	0.64
321	0.21	0.01	0.02	0.64
322	0.21	0.01	0.02	0.64
323	0.21	0.01	0.02	0.64
324	0.21	0.01	0.02	0.64
325	0.21	0.01	0.02	0.64
326	0.21	0.01	0.02	0.64
327	0.21	0.01	0.02	0.64
328	0.21	0.01	0.02	0.64
329	0.21	0.01	0.02	0.64
330	0.21	0.01	0.02	0.64
331	0.21	0.01	0.02	0.64
332	0.21	0.01	0.02	0.64
333	0.21	0.01	0.02	0.64
334	0.21	0.01	0.02	0.64
335	0.21	0.01	0.02	0.64
336	0.21	0.01	0.02	0.64
337	0.21	0.01	0.02	0.64
338	0.21	0.01	0.02	0.64
339	0.21	0.01	0.02	0.64
340	0.21	0.01	0.02	0.64
341	0.21	0.01	0.02	0.64
342	0.21	0.01	0.02	0.64
343	0.21	0.01	0.02	0.64
344	0.21	0.01	0.02	0.64
345	0.21	0.01	0.02	0.64
346	0.21	0.01	0.02	0.64
347	0.21	0.01	0.02	0.64
348	0.21	0.01	0.02	0.64
349	0.21	0.01	0.02	0.64
350	0.21	0.01	0.02	0.64
351	0.21	0.01	0.02	0.64
352	0.21	0.01	0.02	0.64
353	0.21	0.01	0.02	0.64
354	0.21	0.01	0.02	0.64
355	0.21	0.01	0.02	0.64
356	0.21	0.01	0.02	0.64
357	0.21	0.01	0.02	0.64
358	0.21	0.01	0.02	0.64
359	0.21	0.01	0.02	0.64
360	0.21	0.01	0.02	0.64
361	0.21	0.01	0.02	0.64
362	0.21	0.01	0.02	0.64
363	0.21	0.01	0.02	0.64
364	0.21	0.01	0.02	0.64
365	0.21	0.01	0.02	0.64
